2024.09.12,4:00,40950.5,41029.8,40937.6,40980.9,4171
2024.09.12,8:00,40979.6,41016.8,40943.6,40994.9,5561
2024.09.12,12:00,40994.7,41109.1,40717.5,40841.8,27952
2024.09.12,16:00,40841.4,41169.8,40826.5,41166.8,18082
2024.09.12,20:00,41167.8,41207.8,41129.2,41190.5,2326
2024.09.13,0:00,41191.8,41221.2,41160.6,41192.1,3034
2024.09.13,4:00,41192.2,41256.9,41161.3,41210.9,4086
2024.09.13,8:00,41209.6,41250.7,41160.2,41218.1,6180
2024.09.13,12:00,41219,41587,41187.8,41559,29103
2024.09.13,16:00,41560,41572.9,41380.7,41448.5,20815
2024.09.15,22:00,41428.8,41491.8,41419.4,41490.3,1170
2024.09.16,0:00,41491.8,41493.8,41447.6,41488.5,1818
2024.09.16,4:00,41489.9,41490.8,41419.7,41473.4,2428
2024.09.16,8:00,41472.4,41567.1,41458.5,41565.9,4251
2024.09.16,12:00,41565.6,41807.8,41513.7,41580.6,24278
2024.09.16,16:00,41581.1,41721.8,41524.5,41687.9,12492
2024.09.16,20:00,41684.6,41694.8,41657.6,41668.8,1940
2024.09.17,0:00,41667.5,41680.9,41641.6,41656.5,2058
2024.09.17,4:00,41657,41754,41650.6,41727,2572
2024.09.17,8:00,41728.8,41827.6,41726.8,41809.4,4103
2024.09.17,12:00,41809.9,41900.9,41701.7,41775.7,24926
2024.09.17,16:00,41777,41792.9,41524.4,41679.9,26928
2024.09.17,20:00,41677.6,41717.7,41665.6,41710.9,1635
2024.09.18,0:00,41712.7,41732.2,41696.5,41708.9,1684
2024.09.18,4:00,41708.4,41756.9,41690.6,41690.6,2592
2024.09.18,8:00,41690.4,41743.9,41682.8,41702,3259
2024.09.18,12:00,41702.6,41736.5,41532.6,41577,19820
2024.09.18,16:00,41575.6,42058.8,41500.3,41568.4,38402
2024.09.18,20:00,41560.2,41759.3,41555.4,41759.3,4851
2024.09.19,0:00,41760.5,41842.6,41629.4,41838.3,6675
2024.09.19,4:00,41838.8,41913.6,41793.4,41912.3,4610
2024.09.19,8:00,41911.7,42093.9,41888.1,42057.8,6545
2024.09.19,12:00,42057.1,42167.1,41883.5,41977,31152
2024.09.19,16:00,41978,42237.8,41971.7,42094.7,23768
2024.09.19,20:00,42096.4,42141.5,42063.6,42099.8,2554
2024.09.20,0:00,42100.2,42111.7,42073.3,42096.9,2141
2024.09.20,4:00,42097.8,42107.9,42056.9,42095,3025
2024.09.20,8:00,42096.8,42146.2,42076.2,42091.3,4467
2024.09.20,12:00,42092.7,42134.6,41912.6,42003.8,23859
2024.09.20,16:00,42004.8,42195.8,41966.6,42103.8,19113
2024.09.22,22:00,42125.1,42136.4,42071.1,42134.4,910
2024.09.23,0:00,42135.4,42196.9,42122.3,42179.5,1949
2024.09.23,4:00,42180.9,42197,41994,42096.9,3508
2024.09.23,8:00,42099.5,42158.9,42080.4,42146.5,4792
2024.09.23,12:00,42145.7,42235.3,42055.4,42131.6,21047
2024.09.23,16:00,42129.7,42198.9,42077.6,42169.6,13857
2024.09.23,20:00,42174.8,42186.8,42126.4,42141.4,1374
2024.09.24,0:00,42140.4,42162.9,42092.6,42108.8,2594
2024.09.24,4:00,42108.4,42236.7,42106.4,42231.8,3025
2024.09.24,8:00,42231.4,42279.5,42155.5,42229.7,4655
2024.09.24,12:00,42230.4,42337.6,42131.4,42209.6,20020
2024.09.24,16:00,42210.9,42291.7,42100.5,42286.5,12372
2024.09.24,20:00,42283.6,42284.7,42174.7,42231.7,1863
2024.09.25,0:00,42232.6,42235.8,42177.4,42197.9,1959
2024.09.25,4:00,42198.8,42226.8,42150.6,42223.9,2764
2024.09.25,8:00,42224.7,42326.7,42224.7,42280.8,3886
2024.09.25,12:00,42279.7,42366,42022.7,42038.7,19818
2024.09.25,16:00,42037.7,42061.6,41894.9,41971.5,15484
2024.09.25,20:00,41971.4,41990.8,41927.1,41980.4,2036
2024.09.26,0:00,41979.5,42072.9,41979.4,42070.5,1989
2024.09.26,4:00,42071.1,42147.8,42057.6,42145.4,3504
2024.09.26,8:00,42144.7,42198.4,42131.9,42143.4,3989
2024.09.26,12:00,42142.6,42266.4,42095.5,42248.8,21587
2024.09.26,16:00,42247.5,42288.9,42129.5,42232.8,13039
2024.09.26,20:00,42238.8,42296.6,42233.6,42248.1,1770
2024.09.27,0:00,42249.6,42256.3,42210.4,42237,2514
2024.09.27,4:00,42235.6,42282,42189.5,42189.6,4198
2024.09.27,8:00,42190.8,42266.8,42190.8,42258.6,3968
2024.09.27,12:00,42258,42703.8,42256.9,42613.9,18847
2024.09.27,16:00,42612.6,42613.9,42302.6,42352.4,14400
2024.09.29,22:00,42342.3,42423.3,42301.2,42407.4,1406
2024.09.30,0:00,42408.3,42431.4,42348.6,42389.6,2961
2024.09.30,4:00,42390,42394.8,42289.4,42331.6,3309
2024.09.30,8:00,42329.3,42373.4,42290.5,42318.5,4840
2024.09.30,12:00,42317.8,42362.8,42120.3,42252,17899
2024.09.30,16:00,42251.5,42388.7,41964.5,42358.5,19682
2024.09.30,20:00,42372.1,42372.1,42290.3,42320.2,2428
2024.10.01,0:00,42319.2,42375.7,42299.3,42351.4,1983
2024.10.01,4:00,42352,42362.8,42244.8,42305.5,2965
2024.10.01,8:00,42306.8,42308.9,42207.1,42261.9,4334
2024.10.01,12:00,42260.5,42323.3,41975.4,42235.7,27920
2024.10.01,16:00,42234.4,42378.7,42033.4,42205.8,27812
2024.10.01,20:00,42207.8,42242.7,42068.7,42110.2,3638
2024.10.02,0:00,42110.4,42180.7,42107.2,42145.7,3001
2024.10.02,4:00,42146.6,42147.6,42033.5,42087.2,4838
2024.10.02,8:00,42086.6,42125.6,42011.2,42101,6226
2024.10.02,12:00,42101.3,42306.8,42010.5,42275.8,22899
2024.10.02,16:00,42275.4,42277.8,42140.6,42235.7,13840
2024.10.02,20:00,42236.7,42306.4,42224.5,42274.4,1752
2024.10.03,0:00,42272,42272.7,42185.4,42193.4,3158
2024.10.03,4:00,42193.9,42205.8,42008.3,42045.4,3796
2024.10.03,8:00,42045.8,42170.7,42030.5,42169.8,5109
2024.10.03,12:00,42169.3,42181.4,41874.6,42082.6,26729
2024.10.03,16:00,42084.6,42160.7,41891.6,42045.4,18854
2024.10.03,20:00,42045.6,42058.9,41987.4,42023.7,2151
2024.10.04,0:00,42024.6,42077.8,41981.5,42038.5,3468
2024.10.04,4:00,42038,42065.9,41978.3,42060.8,3309
2024.10.04,8:00,42061,42121.9,41994.6,42117.3,4442
2024.10.04,12:00,42118.6,42367.2,41992.7,42174.2,24863
2024.10.04,16:00,42174.8,42390.9,42116.8,42370.7,14059
2024.10.06,22:00,42400.2,42448.3,42396.6,42417.9,1689
2024.10.07,0:00,42417,42436.3,42363.1,42378,3657
2024.10.07,4:00,42377.1,42391.5,42225.5,42244.5,4383
2024.10.07,8:00,42243.1,42282,42168.6,42223.8,6677
2024.10.07,12:00,42223.4,42338.2,42165.4,42173.1,23552
2024.10.07,16:00,42173.6,42187.5,41863,41995.1,24410
2024.10.07,20:00,42001.8,42025.4,41842,41974,5185
2024.10.08,0:00,41976.7,42032.2,41946,41965.4,4798
2024.10.08,4:00,41964.9,42014.2,41915.1,41983.4,5755
2024.10.08,8:00,41984,42090.3,41938,42063,7283
2024.10.08,12:00,42063.5,42130.2,41912,42079.5,22919
2024.10.08,16:00,42078.1,42177.3,41973.1,42122.3,11483
2024.10.08,20:00,42125.2,42143.2,42106.1,42117.1,1964
2024.10.09,0:00,42117.5,42118.4,42077.1,42092,2453
2024.10.09,4:00,42091.1,42108.4,42021.2,42065,3478
2024.10.09,8:00,42064.9,42126.3,42011.5,42110,4081
2024.10.09,12:00,42111.7,42547.3,42045,42502.5,21644
2024.10.09,16:00,42503.4,42620.2,42413.8,42561.5,16386
2024.10.09,20:00,42559.8,42592.3,42534.1,42581.9,1960
2024.10.10,0:00,42583.3,42602.5,42570.1,42591,2233
2024.10.10,4:00,42590.1,42592.5,42499.5,42502.1,2512
2024.10.10,8:00,42502.7,42544.5,42488.8,42539.1,3686
2024.10.10,12:00,42539.9,42592,42375.1,42487,27978
2024.10.10,16:00,42488.4,42552.4,42346.1,42505.4,16868
2024.10.10,20:00,42504.1,42562.2,42492.1,42555,1696
2024.10.11,0:00,42555.5,42563.5,42505.6,42522.9,1519
2024.10.11,4:00,42522.1,42522.5,42447.4,42483.2,2188
2024.10.11,8:00,42482.2,42540.7,42432.2,42494.2,5104
2024.10.11,12:00,42495.4,42879.3,42479.2,42855.5,23211
2024.10.11,16:00,42854.1,42942.3,42741.1,42908.4,11880
2024.10.13,22:00,42891.8,42933.1,42872.8,42904,1147
2024.10.14,0:00,42903.1,42934.5,42889,42925.1,2225
2024.10.14,4:00,42925,42951.3,42898,42951.3,2152
2024.10.14,8:00,42950.2,42950.2,42838.2,42844,4279
2024.10.14,12:00,42844.4,43095.3,42768.1,43092.3,17772
2024.10.14,16:00,43090.4,43197.2,43050.1,43144.1,9234
2024.10.14,20:00,43146.8,43215.7,43133.1,43204.3,1931
2024.10.15,0:00,43205.3,43226.3,43177.5,43209.9,1698
2024.10.15,4:00,43209,43233.5,43178,43217.1,2130
2024.10.15,8:00,43216.1,43232.2,43110.8,43164.8,7302
2024.10.15,12:00,43164,43171.8,42808.4,42958.5,32917
2024.10.15,16:00,42959.3,43062.3,42755.1,42816.4,18240
2024.10.15,20:00,42811,42819.3,42758.9,42798.9,2517
2024.10.16,0:00,42800.3,42818.3,42784.1,42808,1890
2024.10.16,4:00,42808.5,42810.3,42731,42786.9,3167
2024.10.16,8:00,42787.5,42840.1,42764.4,42833.3,4526
2024.10.16,12:00,42832.9,43036.4,42741.1,43008.9,22635
2024.10.16,16:00,43010.4,43162.2,43010.4,43129.4,10856
2024.10.16,20:00,43129.3,43148.5,43098,43102.3,1582
2024.10.17,0:00,43101.9,43119.5,43065.1,43081.5,2062
2024.10.17,4:00,43082.4,43160.4,43054.1,43151.9,3435
2024.10.17,8:00,43151.1,43225.8,43105.7,43165.2,5888
2024.10.17,12:00,43166.1,43341.1,43157.6,43285.1,27138
2024.10.17,16:00,43284.3,43349.3,43224.1,43302.1,13808
2024.10.17,20:00,43299.1,43326.2,43283.1,43315.1,2221
2024.10.18,0:00,43316.3,43316.5,43252.1,43277.5,2335
2024.10.18,4:00,43276.9,43325.2,43248.9,43320.4,1943
2024.10.18,8:00,43319.9,43358.9,43239.2,43260.1,4464
2024.10.18,12:00,43261,43300.6,43086.1,43238,20773
2024.10.18,16:00,43239.4,43380.3,43231.1,43319.1,11859
2024.10.20,22:00,43360.2,43382.3,43353.9,43376.1,1047
